ID,Time_zone,Geo_enabled,Followers,Date
7.2464E+17,null,1,57,25
7.2464E+17,Atlantic Time (Canada),0,270,25
7.2464E+17,null,0,14837,25
7.2464E+17,Paris,0,955,25
7.2464E+17,Greenland,1,36791,25
7.164E+16,null,0,27640,25
7.16401E+16,null,1,19614,25
7.2464E+17,Eastern Time (US & Canada),0,16814,25
7.2464E+17,Tokyo,0,282,25
7.2464E+17,null,0,1156,25
7.2464E+17,null,0,40,25
7.2464E+17,Caracas,0,1089,25
7.2464E+17,null,1,935,25
7.2464E+17,Eastern Time (US & Canada),1,683,25
7.2464E+17,Bogota,1,116,25
7.2464E+17,null,1,12876,25
7.2464E+17,Brasilia,1,1240,25
7.2464E+17,Quito,1,3120,25
7.2464E+17,Eastern Time (US & Canada),1,14,25
7.2464E+17,Indiana (East),1,5713,25
7.2464E+17,Eastern Time (US & Canada),0,271,25
7.16401E+16,Caracas,1,1353,25
7.16401E+16,Rome,0,261,25
7.2464E+17,Rome,1,742,25
7.2464E+17,Indiana (East),1,8215,25
7.2464E+17,Central Time (US & Canada),0,1407755,25
7.2464E+17,Central Time (US & Canada),0,62,25
7.2464E+17,Buenos Aires,0,24,25
7.2464E+17,Eastern Time (US & Canada),1,14,25
7.16402E+16,null,0,92,25
7.2464E+17,Eastern Time (US & Canada),0,1365,25
7.2464E+17,Eastern Time (US & Canada),0,30,25
7.2464E+17,Pacific Time (US & Canada),1,22,25
7.16402E+16,null,0,35,25
7.2464E+17,null,0,followers_count,25
7.2464E+17,Brasilia,0,457,25
7.16403E+16,Atlantic Time (Canada),0,69,25
7.16403E+15,La Paz,0,1078,25
7.16403E+15,null,1,4807,25
7.2464E+17,Atlantic Time (Canada),1,969,25
7.2464E+17,Eastern Time (US & Canada),0,93,25
7.2464E+17,Athens,0,59547,25
7.2464E+17,Brasilia,0,207,25
7.2464E+17,Brasilia,0,1757,25
7.16403E+16,null,0,26,25
7.16403E+16,Eastern Time (US & Canada),1,108,25
7.2464E+17,null,0,301,25
7.2464E+17,Atlantic Time (Canada),0,26,25
7.2464E+17,Madrid,1,1386,25
7.2464E+17,null,1,6682,25
7.2464E+17,Mountain Time (US & Canada),1,333,25
7.2464E+17,Dublin,0,1761,25
7.2464E+17,null,1,907,25
7.2464E+17,null,0,1313,25
7.2464E+17,Eastern Time (US & Canada),0,8196,25
7.2464E+17,null,0,9101,25
7.2464E+17,null,1,1863,25
7.2464E+17,Mexico City,1,632,25
7.2464E+17,Mid-Atlantic,1,299,25
7.16405E+16,Caracas,1,1032,25
7.2464E+17,Quito,0,259,25
7.2464E+17,Buenos Aires,0,3423,25
7.2464E+17,Mid-Atlantic,1,11041,25
7.2464E+17,Central Time (US & Canada),0,703,25
7.24641E+17,Quito,0,97,25
7.24641E+17,Atlantic Time (Canada),0,72,25
7.24641E+17,null,0,4385,25
7.16405E+16,Pacific Time (US & Canada),0,101,25
7.24641E+17,null,1,3051,25
7.24641E+17,Pacific Time (US & Canada),1,5678,25
7.24641E+17,null,0,7687,25
7.16405E+16,null,0,50,25
7.24641E+17,null,0,75,25
7.24641E+17,Pacific Time (US & Canada),0,3700,25
7.24641E+17,Eastern Time (US & Canada),1,26,25
7.24641E+17,Eastern Time (US & Canada),1,9,25
7.24641E+17,null,0,192,25
7.24641E+17,Central Time (US & Canada),0,977,25
7.24641E+17,Atlantic Time (Canada),1,924,25
7.16406E+16,null,1,238,25
7.24641E+17,Central Time (US & Canada),0,1761,25
7.24641E+17,Eastern Time (US & Canada),1,669,25
7.24641E+17,Atlantic Time (Canada),0,235,25
7.24641E+17,Eastern Time (US & Canada),0,followers_count,25
7.24641E+17,null,0,199,25
7.24641E+17,null,0,471,25
7.24641E+17,null,0,262,25
7.24641E+17,null,1,31,25
7.24641E+17,null,1,11473,25
7.24641E+17,null,0,followers_count,25
7.24641E+17,null,1,7,25
7.24641E+17,Central Time (US & Canada),0,259,25
7.24641E+17,null,1,3102,25
7.24641E+17,null,0,1230,25
7.16406E+16,Eastern Time (US & Canada),1,191,25
7.24641E+17,Karachi,0,20,25
7.24641E+17,null,0,8461,25
7.24641E+17,null,0,4032,25
7.24641E+17,null,0,47,25
7.24641E+17,Eastern Time (US & Canada),0,897,25
7.24641E+17,Pacific Time (US & Canada),0,123,25
7.24641E+17,Pacific Time (US & Canada),0,followers_count,25
7.24641E+17,Pacific Time (US & Canada),0,409,25
7.24641E+17,null,0,1713,25
7.16407E+16,null,1,109,25
7.24641E+17,null,0,4069,25
7.24641E+17,null,0,893,25
7.24641E+17,null,1,3276,25
7.24641E+17,null,1,669,25
7.24641E+17,Eastern Time (US & Canada),0,1002,25
7.24641E+17,Eastern Time (US & Canada),1,47,25
7.16408E+15,Pacific Time (US & Canada),0,13733,25
7.24641E+17,null,0,1096,25
7.16408E+16,Pacific Time (US & Canada),1,15055,25
7.16408E+16,Eastern Time (US & Canada),0,140,25
7.16408E+16,null,0,26,25
7.24641E+17,Quito,0,302,25
7.24641E+17,null,1,38,25
7.16408E+16,null,0,83864,25
7.24641E+17,Eastern Time (US & Canada),1,50,25
7.16408E+16,Pacific Time (US & Canada),0,94052,25
7.16408E+16,Pacific Time (US & Canada),1,360,25
7.24641E+17,Pacific Time (US & Canada),1,7774,25
7.24641E+17,null,0,1694,25
7.16409E+16,null,0,763335,25
7.24641E+17,Dublin,0,486,25
7.24641E+17,Hawaii,1,888476,25
7.24641E+17,null,0,94552,25
7.24641E+17,Mazatlan,0,9,25
7.24641E+17,Eastern Time (US & Canada),1,16,25
7.16409E+16,Pacific Time (US & Canada),1,927,25
7.24641E+17,null,0,300,25
7.24641E+17,null,0,2138,25
7.16409E+16,Caracas,1,161843,25
7.24641E+17,null,1,1546,25
7.24641E+17,Eastern Time (US & Canada),0,354,25
7.24641E+17,Central America,0,34678,25
7.24641E+17,Central America,1,97,25
7.16409E+16,Eastern Time (US & Canada),0,315,25
7.24641E+17,Caracas,0,1212,25
7.24641E+17,Central Time (US & Canada),1,followers_count,25
7.16409E+16,Central Time (US & Canada),0,3331,25
7.24641E+17,Caracas,0,1092,25
7.16409E+16,Central America,0,52,25
7.24641E+17,null,0,4369,25
7.24641E+17,null,0,3050,25
7.24641E+17,Caracas,1,979,25
7.24641E+17,Eastern Time (US & Canada),0,162,25
7.24641E+17,Alaska,0,779,25
7.24641E+17,Eastern Time (US & Canada),1,4223,25
7.24641E+17,null,0,0,25
7.24641E+17,Pacific Time (US & Canada),0,895,25
7.24641E+17,null,1,79,25
7.24641E+17,Pacific Time (US & Canada),0,1708,25
7.24641E+17,Caracas,1,1954,25
7.24641E+17,null,0,113,25
7.24641E+17,Pacific Time (US & Canada),1,43,25
7.16411E+14,null,1,15,25
7.16411E+16,Eastern Time (US & Canada),0,527,25
7.16411E+16,null,0,1351,25
7.24641E+17,Mexico City,0,2858,25
7.24641E+17,Brasilia,0,4039,25
7.24641E+17,Eastern Time (US & Canada),0,10,25
7.24641E+17,Santiago,0,1858,25
7.24641E+17,null,0,131,25
7.24641E+17,Mid-Atlantic,0,79,25
7.24641E+17,null,0,1152123,25
7.24641E+17,null,0,1668,25
7.24641E+17,Atlantic Time (Canada),1,53,25
7.24641E+17,Brasilia,0,965,25
7.24641E+17,null,1,36017,25
7.24641E+17,Pacific Time (US & Canada),0,360,25
7.24641E+17,Eastern Time (US & Canada),0,1444,25
7.24641E+17,null,0,2089,25
7.24641E+17,Eastern Time (US & Canada),1,2305,25
7.24641E+17,Santiago,0,541,25
7.24641E+17,null,0,958,25
7.24641E+17,null,1,10833,25
7.24641E+17,Brasilia,1,56,25
7.24641E+17,Eastern Time (US & Canada),1,442,25
7.24641E+17,Caracas,0,42,25
7.16412E+16,Pacific Time (US & Canada),0,2041,25
7.16412E+16,null,1,42303,25
7.24641E+17,null,0,31795,25
7.24641E+17,Caracas,0,920,25
7.16412E+15,null,0,273,25
7.24641E+17,null,0,544,25
7.24641E+17,null,1,82,25
7.24641E+17,Eastern Time (US & Canada),0,4883,25
7.24641E+17,Pacific Time (US & Canada),0,1724,25
7.16413E+14,Pacific Time (US & Canada),0,404,25
7.16413E+14,null,1,406,25
7.16413E+15,null,0,3097,25
7.16413E+15,Brasilia,0,48917,25
7.16413E+16,null,1,14,25
7.16413E+16,null,1,724,25
7.16413E+16,null,0,76,25
7.16413E+14,null,0,1462,25
7.16413E+15,null,0,97666,25
7.24641E+17,Mountain Time (US & Canada),0,107146,25
7.24641E+17,Brasilia,0,16598,25
7.24641E+17,Pacific Time (US & Canada),1,130040,25
7.16413E+16,Amsterdam,1,33331,25
7.24641E+17,Mountain Time (US & Canada),0,206812,25
7.16413E+16,null,0,21976,25
7.16413E+15,Mexico City,0,4852,25
7.24641E+17,Mountain Time (US & Canada),1,435,25
7.24641E+17,Central Time (US & Canada),0,517,25
7.24641E+17,Santiago,0,3821,25
7.16414E+15,null,0,355,25
7.24641E+17,null,0,followers_count,25
7.24641E+17,Eastern Time (US & Canada),0,2812,25
7.24641E+17,Eastern Time (US & Canada),0,39,25
7.16414E+16,null,0,2052,25
7.24641E+17,Brasilia,1,84,25
7.24641E+17,null,0,83,25
7.16414E+16,Pacific Time (US & Canada),1,5166,25
7.16414E+16,Pacific Time (US & Canada),1,followers_count,25
7.24641E+17,null,0,958,25
7.24641E+17,America\/Vancouver,0,14013,25
7.16415E+15,Quito,0,FALSE,25
7.16415E+16,Pacific Time (US & Canada),1,3021,25
7.24641E+17,Eastern Time (US & Canada),0,167,25
7.16415E+16,Madrid,0,6597,25
7.24642E+17,Arizona,0,901,25
7.24642E+17,null,1,4571,25
7.24642E+17,Pacific Time (US & Canada),0,546,25
7.16416E+16,Eastern Time (US & Canada),0,543,25
7.24642E+17,Eastern Time (US & Canada),0,348,25
7.24642E+17,Pacific Time (US & Canada),0,1652,25
7.24642E+17,Pacific Time (US & Canada),1,850,25
7.16416E+16,Taipei,0,4229,25
7.24642E+17,null,0,45,25
7.16416E+15,Brasilia,1,233,25
7.24642E+17,null,1,230,25
7.24642E+17,null,0,331,25
7.24642E+17,Central Time (US & Canada),0,40,25
7.16416E+16,Eastern Time (US & Canada),0,668,25
7.16416E+16,null,1,383,25
7.24642E+17,null,0,32,25
7.16416E+16,Mexico City,1,177,25
7.24642E+17,null,1,28,25
7.24642E+17,null,0,238,25
7.16417E+16,Eastern Time (US & Canada),0,377,25
7.16417E+16,Eastern Time (US & Canada),1,6960,25
7.24642E+17,Eastern Time (US & Canada),0,4,25
7.24642E+17,Santiago,0,5,25
7.24642E+17,null,0,1279,25
7.24642E+17,Eastern Time (US & Canada),1,225,25
7.16417E+15,Arizona,1,303,25
7.24642E+17,Atlantic Time (Canada),0,225,25
7.24642E+17,Pacific Time (US & Canada),1,254,25
7.24642E+17,Eastern Time (US & Canada),0,1137,25
7.24642E+17,null,0,80,25
7.24642E+17,Pacific Time (US & Canada),0,62,25
7.24642E+17,null,0,195,25
7.24642E+17,null,1,0,25
7.24642E+17,Central Time (US & Canada),1,8519,25
7.24642E+17,null,1,13,25
7.24642E+17,Eastern Time (US & Canada),1,273,25
7.24642E+17,Eastern Time (US & Canada),0,followers_count,25
7.24642E+17,null,1,5260,25
7.16418E+16,null,0,246,25
7.24642E+17,Mountain Time (US & Canada),1,1166,25
7.24642E+17,Brasilia,0,3021,25
7.24642E+17,Athens,0,146,25
7.24642E+17,null,0,15917,25
7.24642E+17,Central Time (US & Canada),1,8365,25
7.24642E+17,Rome,1,14,25
7.24642E+17,Central Time (US & Canada),1,164,25
7.24642E+17,null,0,198066,25
7.16419E+16,Brasilia,0,1487,25
7.24642E+17,Eastern Time (US & Canada),1,5314,25
7.24642E+17,Pacific Time (US & Canada),1,61840,25
7.24642E+17,Bogota,1,1373,25
7.24642E+17,Pacific Time (US & Canada),1,932,25
7.24642E+17,null,1,131740,25
7.16419E+16,Central Time (US & Canada),1,597,25
7.24642E+17,Pacific Time (US & Canada),0,398,25
7.24642E+17,Eastern Time (US & Canada),1,155,25
7.24642E+17,null,1,630,25
7.24642E+17,Atlantic Time (Canada),1,530,25
7.24642E+17,null,0,928,25
7.24642E+17,Eastern Time (US & Canada),1,349,25
7.1642E+15,Pacific Time (US & Canada),0,496,25
7.1642E+16,Arizona,0,667,25
7.24642E+17,Central Time (US & Canada),0,70,25
7.1642E+16,Pacific Time (US & Canada),0,265,25
7.1642E+16,null,0,18,25
7.24642E+17,null,0,299,25
7.24642E+17,Central Time (US & Canada),1,361,25
7.16421E+16,Eastern Time (US & Canada),0,232,25
7.24642E+17,Amsterdam,0,248,25
7.24642E+17,Brasilia,0,274,25
7.16421E+16,Pacific Time (US & Canada),1,2350,25
7.24642E+17,null,0,28,25
7.24642E+17,null,0,771,25
7.24642E+17,null,0,followers_count,25
7.24642E+17,Eastern Time (US & Canada),0,2545,25
7.24642E+17,null,1,647,25
7.24642E+17,Brasilia,1,705,25
7.16421E+16,null,1,4312,25
7.24642E+17,Pacific Time (US & Canada),0,124,25
7.16421E+16,null,1,544,25
7.16422E+16,null,0,4979,25
7.16422E+14,null,1,7148,25
7.24642E+17,Caracas,1,244,25
7.24642E+17,Caracas,1,30,25
7.24642E+17,null,1,2555,25
7.16422E+16,null,1,124,25
7.16422E+16,Brasilia,0,499,25
7.24642E+17,Atlantic Time (Canada),0,14807,25
7.24642E+17,Eastern Time (US & Canada),0,779,25
7.24642E+17,Brasilia,0,321,25
7.24642E+17,null,1,76,25
7.24642E+17,null,1,222,25
7.16423E+16,null,0,133,25
7.16423E+16,Central Time (US & Canada),0,398,25
7.16423E+16,Caracas,1,3,25
7.16423E+16,Pacific Time (US & Canada),0,525,25
7.24642E+17,Warsaw,0,1249,25
7.24642E+17,null,1,346,25
7.24642E+17,Atlantic Time (Canada),1,27,25
7.16423E+16,New Delhi,0,1564,25
7.24642E+17,Central Time (US & Canada),0,56644,25
7.24642E+17,null,0,9109,25
7.24642E+17,Hawaii,0,73,25
7.24642E+17,Mid-Atlantic,1,931,25
7.16423E+16,Paris,0,125,25
7.24642E+17,Pacific Time (US & Canada),0,254,25
7.24642E+17,null,1,29,25
7.24642E+17,Eastern Time (US & Canada),1,18284,25
7.16424E+16,Pacific Time (US & Canada),1,49,25
7.24642E+17,Pacific Time (US & Canada),0,16738,25
7.24642E+17,London,1,4806,25
7.16424E+16,null,1,4070,25
7.24642E+17,Quito,0,931,25
7.24642E+17,Atlantic Time (Canada),1,791,25
7.24642E+17,null,0,139,25
7.24642E+17,Brussels,0,1828,25
7.24642E+17,Brasilia,0,15917,25
7.24642E+17,null,0,564,25
7.24642E+17,Pacific Time (US & Canada),1,222,25
7.16425E+16,Mazatlan,0,1549,25
7.16425E+16,Eastern Time (US & Canada),0,126,25
7.16425E+16,null,0,1030,25
7.16429E+15,Quito,1,87,25
7.16426E+15,Tehran,0,20500,25
7.16426E+16,Brasilia,1,160,25
7.16426E+16,Pacific Time (US & Canada),0,318,25
7.16432E+14,null,1,92,25
7.16426E+15,null,0,1351,25
7.16433E+15,Pacific Time (US & Canada),0,2530,25
7.16426E+16,Pacific Time (US & Canada),1,11240,25
7.16426E+16,Mid-Atlantic,0,1984,25
7.16426E+16,Caracas,0,56645,25
7.16427E+15,Pacific Time (US & Canada),0,350,25
7.16427E+16,Eastern Time (US & Canada),1,730458,25
7.16427E+16,Pacific Time (US & Canada),1,200,25
7.16427E+16,Pacific Time (US & Canada),1,302,25
7.16427E+16,Brasilia,0,2209,25
7.16427E+16,Pacific Time (US & Canada),0,349,25
7.16427E+16,Central Time (US & Canada),1,8435,25
7.16427E+16,Central Time (US & Canada),1,497,25
7.16428E+16,null,0,3430,25
7.16428E+15,Arizona,1,22,25
7.16428E+16,null,0,174,25
7.16428E+15,null,0,601,25
7.16428E+15,America\/Toronto,0,364,25
7.16428E+16,Brasilia,0,48864,25
7.24643E+17,null,0,3004,25
7.24643E+17,null,1,119,25
7.24643E+17,Eastern Time (US & Canada),0,1574,25
7.24643E+17,Hawaii,0,4292,25
7.24643E+17,Eastern Time (US & Canada),0,1026,25
7.24643E+17,Pacific Time (US & Canada),0,963,25
7.16429E+16,Santiago,1,844,25
7.16429E+16,null,0,432,25
7.24643E+17,null,1,3125,25
7.24643E+17,Islamabad,0,481,25
7.24643E+17,null,1,388,25
7.24643E+17,null,0,685,25
7.24643E+17,null,1,2589,25
7.16429E+16,Central Time (US & Canada),0,215,25
7.16429E+16,Atlantic Time (Canada),1,5547,25
7.1643E+16,Brasilia,1,717,25
7.24643E+17,Santiago,1,followers_count,25
7.1643E+15,Brasilia,0,483,25
7.1643E+16,Central Time (US & Canada),1,341,25
7.1643E+16,null,0,128,25
7.1643E+16,Eastern Time (US & Canada),0,12,25
7.24643E+17,Bogota,0,433,25
7.24643E+17,Bern,1,22,25
7.24643E+17,Pacific Time (US & Canada),0,53,25
7.24643E+17,Arizona,0,222,25
7.24643E+17,null,0,2272,25
7.24643E+17,null,0,617,25
7.24643E+17,null,0,248,25
7.24643E+17,Rome,0,15290,25
7.24643E+17,Pacific Time (US & Canada),1,13772,25
7.24643E+17,Pacific Time (US & Canada),0,644,25
7.16431E+15,Karachi,0,525,25
7.24643E+17,null,0,584,25
7.24643E+17,null,0,685,25
7.24643E+17,null,0,612,25
7.16431E+16,Pacific Time (US & Canada),0,1689,25
7.24643E+17,null,1,1411,25
7.24643E+17,Eastern Time (US & Canada),1,742,25
7.24643E+17,Arizona,0,151,25
7.16431E+16,Greenland,0,858,25
7.24643E+17,Central Time (US & Canada),0,220,25
7.24643E+17,Eastern Time (US & Canada),1,572,25
7.16432E+15,Eastern Time (US & Canada),0,972,25
7.24643E+17,Atlantic Time (Canada),1,433,25
7.24643E+17,Central Time (US & Canada),0,4070,25
7.24643E+17,Pacific Time (US & Canada),1,1214,25
7.24643E+17,Dhaka,0,146,25
7.16432E+16,Eastern Time (US & Canada),0,1338108,25
7.16432E+16,null,0,1023,25
7.24643E+17,Brasilia,1,2642,25
7.16433E+16,null,1,589,25
7.16433E+16,null,0,148,25
7.16433E+16,Brasilia,1,1385,25
7.16433E+16,Quito,0,316,25
7.16433E+16,Central Time (US & Canada),0,1109,25
7.24643E+17,null,0,6526,25
7.24643E+17,Greenland,0,132,25
7.24643E+17,Eastern Time (US & Canada),0,1999,25
7.24643E+17,Central Time (US & Canada),0,203,25
7.24643E+17,null,1,359,25
7.24643E+17,Pacific Time (US & Canada),1,6720,25
7.24643E+17,Brasilia,1,59,25
7.24643E+17,Pacific Time (US & Canada),1,143,25
7.24643E+17,Irkutsk,0,382,25
7.16434E+16,Quito,1,1861,25
7.24643E+17,Brasilia,0,323,25
7.24643E+17,Central Time (US & Canada),1,137,25
7.24643E+17,Central Time (US & Canada),0,2034,25
7.24643E+17,Brasilia,0,318,25
7.16434E+16,Bangkok,0,484,25
7.24643E+17,Brasilia,0,323,25
7.24643E+17,Greenland,1,2213,25
7.16434E+15,Greenland,0,1428,25
7.24643E+17,Almaty,1,349,25
7.24643E+17,null,0,384,25
7.24643E+17,Brasilia,1,248,25
7.24643E+17,Caracas,1,875,25
7.24643E+17,null,0,1239,25
7.24643E+17,Central Time (US & Canada),0,76,25
7.24643E+17,null,0,231,25
7.24643E+17,null,0,387,25
7.24643E+17,null,1,2910,25
7.24643E+17,Pacific Time (US & Canada),0,10775,25
7.24643E+17,Eastern Time (US & Canada),0,23,25
7.24644E+17,null,0,307,25
7.24644E+17,Pacific Time (US & Canada),0,49,25
7.24644E+17,null,1,2088,25
7.16435E+16,Bangkok,0,549,25
7.16435E+16,null,1,687,25
7.24644E+17,Eastern Time (US & Canada),1,177,25
7.24644E+17,null,0,225,25
7.24644E+17,Mid-Atlantic,1,1590,25
7.24644E+17,Athens,1,810,25
7.24644E+17,Brasilia,0,805,25
7.24644E+17,null,0,7900,25
7.24644E+17,Pacific Time (US & Canada),0,443,25
7.24644E+17,Greenland,0,242,25
7.24644E+17,null,0,191,25
7.16436E+16,Pacific Time (US & Canada),0,6127,25
7.24644E+17,London,1,1452,25
7.24644E+17,null,0,1084,25
7.24644E+17,null,0,251,25
7.24644E+17,Brasilia,0,134,25
7.24644E+17,null,1,264,25
7.24644E+17,null,1,1599,25
7.24644E+17,Asia\/Kolkata,1,69,25
7.24644E+17,Bangkok,0,6823,25
7.24644E+17,Tokyo,1,90,25
7.24644E+17,null,0,1103,25
7.24644E+17,Quito,0,272,25
7.16437E+15,Bogota,1,672,25
7.24644E+17,Brasilia,0,1058,25
7.16437E+16,Eastern Time (US & Canada),0,14,25
7.24644E+17,Bogota,0,667,25
7.24644E+17,null,0,1136,25
7.24644E+17,null,0,FALSE,25
7.24644E+17,Caracas,0,152,25
7.24644E+17,Pacific Time (US & Canada),0,263,25
7.24644E+17,America\/Toronto,0,373,25
7.24644E+17,Eastern Time (US & Canada),0,245,25
7.24644E+17,Brasilia,0,2083,25
7.24644E+17,null,0,4229,25
7.24644E+17,Brussels,0,79,25
7.24644E+17,null,0,264,25
7.24644E+17,Mexico City,1,658,25
7.24644E+17,Brasilia,1,675,25
7.24644E+17,Jakarta,0,21,25
7.24644E+17,Bangkok,1,570,25
7.16439E+16,Eastern Time (US & Canada),1,472,25
7.24644E+17,Pacific Time (US & Canada),0,835,25
7.24644E+17,Atlantic Time (Canada),1,239,25
7.16439E+16,null,0,436,25
7.24644E+17,Chennai,0,540,25
7.24644E+17,Jakarta,1,424,25
7.24644E+17,Eastern Time (US & Canada),1,239,25
7.24644E+17,Chennai,0,8,25
7.24644E+17,Caracas,0,44,25
7.16439E+16,null,0,1517,25
7.24644E+17,Eastern Time (US & Canada),0,2,25
7.24644E+17,Eastern Time (US & Canada),0,105,25
7.1644E+16,London,1,157,25
7.1644E+15,null,0,2771,25
7.24644E+17,Pacific Time (US & Canada),0,78,25
7.1644E+15,Brasilia,1,123,25
7.16441E+16,Eastern Time (US & Canada),1,61,25
7.24644E+17,Atlantic Time (Canada),0,90,25
7.16441E+16,Eastern Time (US & Canada),0,890,25
7.24644E+17,Pacific Time (US & Canada),0,659,25
7.24644E+17,null,0,272,25
7.24644E+17,null,0,6446,25
7.24644E+17,Bogota,0,841,25
7.24644E+17,Eastern Time (US & Canada),0,6446,25
7.24644E+17,null,0,239,25
7.24644E+17,null,0,308,25
7.24644E+17,Eastern Time (US & Canada),1,1041,25
7.24644E+17,London,1,9004,25
7.24644E+17,null,0,131,25
7.16442E+16,null,0,3207,25
7.24644E+17,null,0,28,25
7.24644E+17,null,1,312,25
7.24644E+17,Mountain Time (US & Canada),1,7131,25
7.24644E+17,Quito,0,2733,25
7.16442E+16,Eastern Time (US & Canada),0,83,25
7.24644E+17,Eastern Time (US & Canada),0,10,25
7.24644E+17,Eastern Time (US & Canada),0,408,25
7.24644E+17,null,0,11642,25
7.24644E+17,Islamabad,0,16,25
7.24644E+17,null,0,294,25
7.24644E+17,Central Time (US & Canada),1,7848,25
7.24644E+17,Eastern Time (US & Canada),0,135,25
7.24644E+17,Eastern Time (US & Canada),0,1041,25
7.24644E+17,null,1,950,25
7.24644E+17,null,0,380,25
7.24644E+17,Belgrade,1,343,25
7.16443E+16,Brasilia,0,481,25
7.16443E+16,Dhaka,0,15041,25
7.16443E+16,null,0,687,25
7.16443E+15,Central Time (US & Canada),1,304,25
7.16443E+16,null,0,655928,25
7.16443E+16,Eastern Time (US & Canada),0,359,25
7.24644E+17,Madrid,0,70,25
7.24644E+17,null,0,637,25
7.24644E+17,null,0,923,25
7.24644E+17,Brasilia,1,673,25
7.24644E+17,null,0,753,25
7.16443E+16,Paris,0,137,25
7.24644E+17,Bogota,1,5652,25
7.24644E+17,Brasilia,1,960,25
7.24644E+17,Caracas,1,142,25
7.24644E+17,Brasilia,0,27790,25
7.24644E+17,Eastern Time (US & Canada),0,197,25
7.24644E+17,Atlantic Time (Canada),1,1976,25
7.24644E+17,null,1,1344,25
7.24644E+17,Eastern Time (US & Canada),0,20,25
7.24644E+17,Caracas,0,561,25
7.24644E+17,Central Time (US & Canada),0,220,25
7.24644E+17,Pacific Time (US & Canada),0,247,25
7.16444E+16,Eastern Time (US & Canada),0,981,25
7.24644E+17,Atlantic Time (Canada),1,32,25
7.24644E+17,Quito,1,138,25
7.24644E+17,Pacific Time (US & Canada),1,89666,25
7.16444E+16,null,0,279,25
7.24644E+17,Pacific Time (US & Canada),1,1290,25
7.24644E+17,null,1,1,25
7.24644E+17,Hawaii,0,1426,25
7.24644E+17,null,1,1704,25
7.24645E+17,null,1,32,25
7.24645E+17,Eastern Time (US & Canada),0,77,25
7.24645E+17,null,0,70,25
7.24645E+17,null,0,7848,25
7.24645E+17,null,1,915,25
7.24645E+17,Pacific Time (US & Canada),1,74,25
7.16446E+16,Brasilia,1,524,25
7.24645E+17,null,1,14,25
7.24645E+17,Eastern Time (US & Canada),1,685,25
7.24645E+17,Istanbul,1,1264,25
7.24645E+17,Brasilia,0,298,25
7.24645E+17,null,0,2530,25
7.24645E+17,Eastern Time (US & Canada),1,724,25
7.16446E+16,Atlantic Time (Canada),0,56645,25
7.16446E+15,Brasilia,0,1870,25
7.24645E+17,Eastern Time (US & Canada),1,1462,25
7.16446E+16,Eastern Time (US & Canada),0,188,25
7.16447E+16,Eastern Time (US & Canada),0,1527,25
7.24645E+17,null,1,407,25
7.24645E+17,Brasilia,1,147,25
7.24645E+17,Eastern Time (US & Canada),0,382,25
7.24645E+17,Atlantic Time (Canada),1,5125,25
7.24645E+17,null,0,19,25
7.24645E+17,Quito,0,316,25
7.16448E+16,null,1,8215,25
7.24645E+17,Eastern Time (US & Canada),0,532,25
7.24645E+17,Caracas,1,TRUE,25
7.24645E+17,null,0,446,25
7.24645E+17,Central Time (US & Canada),1,227,25
7.16448E+16,Greenland,1,1932,25
7.24645E+17,Pacific Time (US & Canada),1,259,25
7.24645E+17,Central Time (US & Canada),1,667,25
7.24645E+17,Brasilia,1,7848,25
7.24645E+17,null,0,3868,25
7.24645E+17,Eastern Time (US & Canada),0,3585,25
7.16449E+16,New Delhi,0,302,25
7.24645E+17,Quito,0,227,25
7.16449E+16,Pacific Time (US & Canada),1,275440,25
7.24645E+17,Eastern Time (US & Canada),1,12699,25
7.24645E+17,null,1,1136,25
7.24645E+17,Pacific Time (US & Canada),1,662,25
7.24645E+17,Pacific Time (US & Canada),0,1883,25
7.24645E+17,null,0,397,25
7.24645E+17,Pacific Time (US & Canada),0,224,25
7.24645E+17,Mexico City,0,899,25
7.24645E+17,null,0,831,25
7.1645E+15,null,1,7848,25
7.1645E+16,Pacific Time (US & Canada),1,3275,25
7.24645E+17,Eastern Time (US & Canada),1,148,25
7.24645E+17,Pacific Time (US & Canada),0,316,25
7.24645E+17,null,0,110,25
7.24645E+17,null,0,47254,25
7.24645E+17,Eastern Time (US & Canada),1,7848,25
7.24645E+17,Pacific Time (US & Canada),1,527,25
7.24645E+17,Pacific Time (US & Canada),1,231,25
7.24645E+17,null,0,4070,25
7.24645E+17,Paris,0,426,25
7.24645E+17,Central Time (US & Canada),0,65,25
7.24645E+17,Caracas,0,1815,25
7.24645E+17,Eastern Time (US & Canada),0,2937,25
7.24645E+17,Eastern Time (US & Canada),1,246,25
7.16451E+16,null,0,2880,25
7.16451E+16,null,1,2880,25
7.16452E+16,Pacific Time (US & Canada),1,1623,25
7.24645E+17,Quito,0,129,25
7.24645E+17,null,1,249,25
7.24645E+17,Quito,0,441779,25
7.24645E+17,London,0,655931,25
7.24645E+17,Brisbane,0,270,25
7.24645E+17,null,1,4474,25
7.24645E+17,Pacific Time (US & Canada),0,407,25
7.24645E+17,Pacific Time (US & Canada),1,67640,25
7.24645E+17,Greenland,0,34,25
7.24645E+17,Santiago,0,163,25
7.24645E+17,Brasilia,0,351,25
7.24645E+17,Brasilia,1,1099,25
7.24645E+17,Brasilia,1,12707,25
7.16453E+16,Quito,1,85548,25
