Date,Day,ID2,Followers,Friends,Status_Count,Time_zone,Geo_enabled,Language
2,25,214243381,261,587,15067,4,0,8
2,25,48181005,26929,15001,59775,5,1,8
2,25,4359390318,15,42,1070,0,0,8
2,25,43679377,8124,6827,7593,5,0,8
2,25,386547418,215,554,700,8,1,8
2,25,2304749239,11,88,52,8,0,8
2,25,135864208,1543,2243,242304,6,0,8
2,25,53563332,1138,1476,28375,6,1,8
2,25,3507624377,1149,695,55118,5,1,8
2,25,4865193790,449,113,31906,5,0,8
2,25,4824191116,101,97,1094,0,0,8
2,25,2415087071,18,28,2783,0,0,8
2,25,2990173252,1418,4603,5629,6,0,8
2,25,93507148,532,4191,1814,0,0,8
2,25,164858090,567,369,56854,6,1,8
2,25,2164964792,38,393,1060,0,0,8
2,25,635154177,194,34,30078,5,0,8
2,25,3062810127,17,41,1171,0,0,8
2,25,104377965,881,334,4146,5,0,8
2,25,43146039,19890,1201,40042,5,0,8
2,25,17637434,2310,1398,28112,5,0,8
2,25,3420059829,730,1160,23384,8,0,8
2,25,77817561,382,772,15959,6,0,8
2,25,993358020,5552,5698,27482,5,1,8
2,25,2580430734,5,17,8341,6,0,8
2,25,2723146868,31840,12818,757126,4,0,8
2,25,2430389802,6602,6460,23510,8,1,8
2,25,3063196371,73,137,437,8,0,8
2,25,3063190467,44,132,223,8,0,8
2,25,1393908068,1324,1328,10536,0,0,8
2,25,2181874885,966,834,6666,5,0,8
2,25,2987519313,60,124,4265,5,0,8
2,25,3294933957,8501,9379,116510,8,1,8
2,25,2551031226,10,69,45,8,0,8
2,25,70647674,1292,714,40940,3,0,8
2,25,875260687,4803,103,4479,0,0,8
2,25,971679452,1007,909,6462,8,1,8
2,25,352246532,1105,998,10393,8,1,8
2,25,58353084,51215,553,320677,8,0,8
2,25,143531181,1048246,42,118911,4,1,8
2,25,247637778,1932,3801,48356,0,1,8
2,25,4437928233,2279,139,18390,8,0,8
2,25,225928552,32,2,3961,0,0,8
2,25,783399308,2766,2944,25728,8,0,8
2,25,154773894,2956,2561,247,3,0,8
2,25,7.24555E+17,0,0,128,0,0,8
2,25,91433964,11883,1676,92922,8,0,8
2,25,2207430032,19559,21506,544687,1,0,8
2,25,875260687,4803,103,4480,0,0,8
2,25,352471293,351,239,60701,5,1,8
2,25,731592752,676,474,498231,0,0,8
2,25,2203231058,604,180,9151,5,0,8
2,25,875260687,4803,103,4481,0,0,8
2,25,4926558191,70,3,18003,5,0,8
2,25,524502342,109,264,224,6,0,8
2,25,4119875055,2449,4864,4099,0,0,8
2,25,4119875055,2449,4864,4102,0,0,8
2,25,7.09358E+17,1,5,395,0,1,8
2,25,224043532,7420,54,36895,5,1,8
2,25,224043532,7420,54,36896,5,1,8
2,25,208103059,142933,14058,72416,6,0,8
2,25,4119875055,2449,4864,4103,0,0,8
2,25,3408122891,15,75,100,0,0,8
2,25,4119875055,2449,4864,4105,0,0,8
2,25,44411667,2332,1419,7649,5,1,8
2,25,216266382,22657,22575,12852,3,0,8
2,25,23455765,8366,4039,103497,5,1,8
2,25,242817146,415,945,23464,5,1,8
2,25,38397551,34704,7152,237529,8,1,8
2,25,837578882,366,40,10403,5,0,8
2,25,818715092,56896,537,3980,5,1,8
2,25,2351814589,776,421,2441,1,1,8
2,25,525307378,1155,415,9123,0,0,8
2,25,354372847,707,1779,2876,0,0,8
2,25,2424321246,560,235,5403,0,1,8
2,25,343038857,249,299,1993,6,0,8
2,25,38397551,34704,7152,237544,8,1,8
2,25,205315827,59584,3691,30979,1,1,8
2,25,7.0479E+17,165,0,6210,0,0,8
2,25,3419584839,2868,1566,27462,8,0,8
2,25,130324421,764,192,3886,5,0,8
2,25,3419584839,2867,1566,27463,8,0,8
2,25,104805976,4019,964,6055,0,0,8
2,25,2493793087,169,30,61390,7,0,8
2,25,24516618,49,75,443,0,1,8
2,25,4266488599,402,1173,618,1,0,8
2,25,3432639196,107,559,218,0,0,8
2,25,42754639,1527,1242,46383,8,0,8
2,25,2955508228,293,238,28030,0,0,8
2,25,7.13531E+17,1029,2025,4203,0,0,8
2,25,2424321246,560,235,5404,0,1,8
2,25,3432639196,107,559,219,0,0,8
2,25,4288338616,59,78,41643,8,0,8
2,25,2759136030,2251,2115,10443,0,1,8
2,25,3290438519,125,238,199,5,1,8
2,25,380648579,630590,539,99110,1,1,8
2,25,892792496,103099,32233,130238,2,1,8
2,25,18981247,5918,628,157353,2,0,8
2,25,3001704891,1297,493,7354,0,0,8
2,25,4076558835,68,102,3022,0,1,8
2,25,4130036513,171,94,29132,8,0,8
2,25,36980354,997,833,7226,5,1,8
2,25,323269451,8439,777,214116,2,0,8
2,25,853429465,85,8,39807,5,0,8
2,25,16693051,4196,4048,79713,12,1,8
2,25,128174162,3243,652,36261,5,0,8
2,25,4459680809,123,16,128133,0,0,8
2,25,808685023,752,1651,16309,0,0,8
2,25,14342602,946,1800,39252,1,1,8
2,25,15872418,4139704,1279,357353,8,1,8
2,25,3489095954,1517,152,4793,0,1,8
2,25,788098,732,219,120706,6,0,8
2,25,27455090,195,200,5792,2,0,8
2,25,63209105,776,250,11844,3,1,8
2,25,199216714,5182,3298,703832,2,1,8
2,25,31161322,73527,190,29355,3,1,8
2,25,81757728,832,453,21185,5,1,8
2,25,53058090,1157,443,7222,3,0,8
2,25,49972972,742,576,87106,8,1,8
2,25,139156833,450,314,96324,5,0,8
2,25,535554764,2215,2537,17710,8,0,8
2,25,1429039140,1006,2110,6567,8,0,8
2,25,625697849,2883,2592,183034,7,0,8
2,25,267551519,1265,376,16337,5,1,8
2,25,625697849,2883,2592,183035,7,0,8
2,25,2611696422,550,180,36173,5,0,8
2,25,152066947,68,101,1239,0,0,8
2,25,4777460513,1780,2803,13186,8,0,8
2,25,3319067817,57,92,153,0,0,8
2,25,3065924379,142,377,49960,5,0,8
2,25,1897239480,662,1382,43589,0,1,8
2,25,3578665155,271,423,18640,0,0,8
2,25,256124405,66,115,37140,0,1,8
2,25,298647383,755,779,59094,3,0,8
2,25,1282824266,40,28,23153,0,0,8
2,25,928923655,3171,4216,20496,8,0,8
2,25,17792832,508,33,438708,1,0,8
2,25,1408081152,92,16,8636,6,0,8
2,25,92278138,4244,500,146465,5,1,8
2,25,2589318132,493,348,37702,0,0,8
2,25,52053647,4201,1151,1500212,10,1,8
2,25,371980886,1472,1467,25197,5,1,8
2,25,97472461,120,35,76814,0,0,8
2,25,3540836176,192,68,23053,0,0,8
2,25,364133958,645,1712,136052,5,0,8
2,25,4431979452,103,273,85415,0,0,8
2,25,101729324,256,694,81937,5,0,8
2,25,3255754952,220,562,46609,5,0,8
2,25,4871353966,4067,4340,8868,8,0,8
2,25,2908476672,2890,2931,44936,5,0,8
2,25,1448845320,241,1064,76292,5,0,8
2,25,48779872,3183,3146,64104,5,0,8
2,25,22635728,7016,1680,27723,5,0,8
2,25,444484100,2674,1116,1408768,3,1,8
2,25,444484100,2674,1116,1408770,3,1,8
2,25,444484100,2674,1116,1408772,3,1,8
2,25,444484100,2674,1116,1408774,3,1,8
2,25,444484100,2674,1116,1408776,3,1,8
2,25,3428474187,11,49,90780,8,0,8
2,25,3428474187,11,49,90781,8,0,8
2,25,3428474187,11,49,90782,8,0,8
2,25,3428474187,11,49,90783,8,0,8
2,25,3428474187,11,49,90784,8,0,8
2,25,1664059166,1787,202,420156,8,0,8
2,25,2403126061,640,4,101374,0,0,8
2,25,479562736,64474,49305,160072,5,1,8
2,25,3578665155,270,423,18646,0,0,8
2,25,54065433,2466,982,7008,6,1,8
2,25,167478588,282,1033,4380,5,0,8
2,25,16448713,941,12,20076,4,0,8
2,25,3221457006,4844,3915,33359,0,1,8
2,25,41508279,281,31,267711,6,0,8
2,25,2289040586,262,1,81233,0,1,8
2,25,2683433155,395,229,14119,5,0,8
2,25,2683433155,395,229,14120,5,0,8
2,25,3308095682,16,7,11242,8,0,8
2,25,1426071613,20808,7869,1082627,7,0,8
2,25,1426071613,20808,7869,1082637,7,0,8
2,25,396423125,1087,1064,7350,8,0,8
2,25,160930875,12390,13439,1875713,3,1,8
2,25,819644227,2254,2666,74589,0,0,8
2,25,14885272,499,39,55597,2,1,8
2,25,714244526,175,6,33098,0,0,8
2,25,36203015,3919,3773,8776,5,1,8
2,25,3578665155,270,423,18654,0,0,8
2,25,70156366,484,323,231694,3,1,8
2,25,3578665155,270,423,18655,0,0,8
2,25,524606927,806,576,189198,0,0,8
2,25,334767127,137,53,24396,0,1,8
2,25,617447688,765,228,131355,2,1,8
2,25,752383464,492,171,164522,6,0,8
2,25,40012474,7526,5911,481831,8,1,8
2,25,7.23533E+17,19,53,268,0,0,8
2,25,902571277,360,273,90631,5,0,8
2,25,2838117555,86,184,12882,5,0,8
2,25,7.20109E+17,0,0,3,0,0,8
2,25,241983890,4149,93,210196,5,0,8
2,25,535554764,2215,2537,17711,8,0,8
2,25,27733656,45739,3321,47427,4,1,8
2,25,1282761380,181,23,38210,0,0,8
2,25,185105271,3421,1595,12849,2,1,8
2,25,23768097,17270,12,38101,2,0,8
2,25,2521522134,665,195,242856,5,0,8
2,25,16000199,412,247,93546,5,0,8
2,25,4437928233,2279,139,18398,8,0,8
2,25,2389748504,2035,4849,267727,0,0,8
2,25,327312896,294,155,9364,8,0,8
2,25,927254347,985,1088,31774,0,0,8
2,25,827346259,502,641,7313,5,0,8
2,25,70867317,970,2085,27081,4,1,8
2,25,2483587518,15080,6583,43116,7,1,8
2,25,400061065,10960,2209,74376,8,1,8
2,25,598888847,8860,493,30459,7,1,8
2,25,2603462766,7214,3915,28320,8,0,8
2,25,54270328,26331,23858,27187,10,0,8
2,25,611366736,286,216,16456,5,1,8
2,25,89171220,51,322,216,3,1,8
2,25,1858305972,46,87,3891,0,0,8
2,25,1858342694,43,88,3835,0,0,8
2,25,1858341542,24,61,3839,0,0,8
2,25,1858304706,38,108,3892,0,0,8
2,25,1927422572,45,120,4046,5,0,8
2,25,1927535756,40,81,4045,5,0,8
2,25,2769699180,272,171,1933,1,1,8
2,25,1927583965,39,133,4112,5,0,8
2,25,1927600393,44,75,4116,5,0,8
2,25,1952879587,46,108,3871,5,0,8
2,25,1952820738,49,106,3902,0,0,8
2,25,1952867150,39,111,4101,0,0,8
2,25,1952877032,49,129,4094,0,0,8
2,25,1957331304,37,77,3774,5,0,8
2,25,1957737978,36,18,3166,0,0,8
2,25,1957814725,47,126,4052,0,0,8
2,25,1967779297,33,123,3432,0,0,8
2,25,1967785507,52,111,3450,0,0,8
2,25,1968928134,33,95,3416,0,0,8
2,25,3578665155,270,423,18663,0,0,8
2,25,1968981547,52,98,3418,0,0,8
2,25,1972818751,23,73,3513,0,0,8
2,25,1972716090,38,82,3526,0,0,8
2,25,1972765314,33,66,3441,0,0,8
2,25,1972757808,38,183,3441,0,0,8
2,25,1645961707,47,76,3605,5,0,8
2,25,242730966,156,504,12857,6,0,8
2,25,1661941638,52,64,3555,5,0,8
2,25,1624944169,34,446,3338,5,0,8
2,25,1624969195,23,99,3169,5,0,8
2,25,1659614340,47,462,3179,5,0,8
2,25,1645780526,35,389,3152,0,0,8
2,25,1624745960,28,75,3246,0,0,8
2,25,1624949989,72,85,3479,0,0,8
2,25,1624929218,50,161,3681,0,0,8
2,25,1662452437,51,101,3798,0,0,8
2,25,1645911030,58,91,3730,0,0,8
2,25,1622447330,53,81,3912,0,0,8
2,25,1645977210,53,74,3778,0,0,8
2,25,1645773326,48,73,3872,0,0,8
2,25,1622407423,54,91,3645,0,0,8
2,25,1658930990,50,72,6347,0,0,8
2,25,1952196348,27,117,3985,5,0,8
2,25,1955050244,25,66,3736,5,0,8
2,25,1955239964,33,71,3729,5,0,8
2,25,1958132305,26,60,3601,5,0,8
2,25,1955218730,2,82,3228,5,0,8
2,25,1954889372,26,92,3234,5,0,8
2,25,1952315826,50,16,2825,5,0,8
2,25,1952142289,50,39,3086,5,0,8
2,25,1952310499,48,26,2880,5,0,8
2,25,1959601339,44,26,3125,5,0,8
2,25,2225693319,32,6,2835,0,0,8
2,25,3479616743,6238,3728,183449,5,0,8
2,25,122154024,435,2086,5587,0,1,8
2,25,3420059829,730,1160,23385,8,0,8
2,25,2258124559,27202,28308,193014,1,0,8
2,25,2227054019,48,17,2837,5,0,8
2,25,2211057611,43,16,2838,5,0,8
2,25,2205151143,26,18,2839,5,0,8
2,25,4514343855,3336,4885,2859,8,0,8
2,25,2226899596,26,14,2840,5,0,8
2,25,2214011577,18,33,2830,5,0,8
2,25,2194207425,54,17,2825,5,0,8
2,25,2215789967,55,87,2836,5,0,8
2,25,3479616743,6238,3728,183455,5,0,8
2,25,222617763,1526,512,46402,0,1,8
2,25,798442806,1508,2237,55235,6,1,8
2,25,798442806,1508,2237,55236,6,1,8
2,25,3116106761,527,99,41793,8,1,8
2,25,379327634,2553,4395,41093,5,1,8
2,25,316127437,1009,695,8946,2,1,8
2,25,819644227,2254,2666,74592,0,0,8
2,25,31424712,2752,1154,43419,2,1,8
2,25,2734193337,136,428,13792,0,1,8
2,25,128641320,3868,894,328272,5,1,8
2,25,216810509,3593,3969,43765,6,0,8
2,25,77713438,444,2,183602,2,1,8
2,25,77713438,444,2,183603,2,1,8
2,25,266135871,437,1198,425,5,1,8
2,25,928923655,3171,4216,20496,8,0,8
2,25,3280009676,182,151,50846,0,0,8
2,25,134507483,153,432,1655,0,1,8
2,25,756228000,74,66,10612,0,0,8
2,25,4847876100,463,3011,1205,0,0,8
2,25,7762342,59756,1183,165605,1,0,8
2,25,94839848,31013,587,114053,5,0,8
2,25,4914092596,1449,1212,15699,0,1,8
2,25,29417375,126,71,3053,10,0,8
2,25,4914092596,1449,1212,15700,0,1,8
2,25,191522212,1373,1061,2887,5,0,8
2,25,2367806942,57343,20182,336653,5,1,8
2,25,184529411,1707,1141,126765,10,1,8
2,25,17935066,1268,2033,51148,6,1,8
2,25,191522212,1373,1061,2887,5,0,8
2,25,4777460513,1780,2803,13190,8,0,8
2,25,19025267,475,631,1950,6,0,8
2,25,444828382,2520,1873,37550,0,1,8
2,25,110349798,979,0,84100,0,0,8
2,25,3044298589,1101,1494,1843,0,0,8
2,25,7.09123E+17,26,56,1958,0,0,8
2,25,2467791,6334024,1277,174053,5,1,8
2,25,395944861,4757,4554,13816,5,0,8
2,25,30064493,6082,6418,77601,5,0,8
2,25,92994404,632,494,142269,7,1,8
2,25,2847020799,271,48,254057,0,0,8
2,25,4833700721,19,17,478,0,0,8
2,25,37340629,498,629,300,4,1,8
2,25,83652058,1638,2184,23113,5,0,8
2,25,141115546,132,239,10168,8,1,8
2,25,7.24564E+17,0,0,44,0,0,8
2,25,22150590,2596,388,11342,6,1,8
2,25,2991634220,3441,2077,4853,5,1,8
2,25,2495196338,327,333,11398,6,0,8
2,25,4707889820,17149,269,83683,0,0,8
2,25,3402548199,11,19,68,0,0,8
2,25,284160276,944,1116,4800,0,0,8
2,25,3224335001,23,400,68,5,0,8
2,25,4579860622,23,0,1656,0,0,8
2,25,4579860622,23,0,1657,0,0,8
2,25,4579860622,23,0,1658,0,0,8
2,25,19551296,1073,883,5387,5,0,8
2,25,32880278,1125,1211,38072,5,0,8
2,25,2991634220,3441,2077,4854,5,1,8
2,25,1921852128,60,282,737,0,0,8
2,25,26007991,34679,167,117616,1,1,8
2,25,7.10811E+17,79,32,30236,0,0,8
2,25,30833130,627,19,72939,8,0,8
2,25,17652946,4201,589,18139,0,0,8
2,25,104481563,2800,1604,199927,4,1,8
2,25,121825148,829,1987,8200,5,1,8
2,25,49161600,1513,670,40627,5,1,8
2,25,252898858,423,677,64270,6,0,8
2,25,42251939,4743,2799,136516,0,0,8
2,25,174454101,1289,311,59254,5,1,8
2,25,432466499,5724,725,65644,0,1,8
2,25,204473433,541,1087,4572,0,0,8
2,25,170284796,443,1090,33547,6,0,8
2,25,69712457,160,439,8169,5,1,8
2,25,597309300,929,1847,966,0,1,8
2,25,3003058659,221,181,453,8,0,8
2,25,451930619,465,255,22421,0,1,8
2,25,756228000,74,66,10624,0,0,8
2,25,1882945404,987,2111,8016,0,1,8
2,25,7.24377E+17,12,47,92,0,0,8
2,25,3190486741,172,60,205339,8,0,8
2,25,7.24377E+17,12,47,93,0,0,8
2,25,256746333,2738,2307,3369,1,1,8
2,25,7.24377E+17,12,47,94,0,0,8
2,25,7.24377E+17,12,47,95,0,0,8
2,25,1015403786,61,140,27,0,1,8
2,25,3190486741,172,60,205340,8,0,8
2,25,228490050,291,309,2600,0,1,8
2,25,407660055,303,268,19792,6,1,8
2,25,198607426,20856,1762,103978,2,1,8
2,25,38519066,759,1200,40506,8,1,8
2,25,306506766,1970,2394,21417,0,1,8
2,25,714232910,260,7,35266,0,0,8
2,25,2978573003,131,188,14631,8,1,8
2,25,3190486741,172,60,205341,8,0,8
2,25,3999251721,57,54,53,0,0,8
2,25,3190486741,172,60,205342,8,0,8
2,25,4878936670,3823,4344,4291,8,0,8
2,25,151231980,407,1982,10351,6,0,8
2,25,114968487,343,768,2244,1,1,8
2,25,275942684,1735,53,671344,0,1,8
2,25,3578665155,270,423,18675,0,0,8
2,25,241983890,4150,93,210209,5,0,8
2,25,1122483427,1781,2171,18361,6,0,8
2,25,2464181316,351,341,7095,5,0,8
2,25,2905117488,3119,3193,109229,6,0,8
2,25,2908476672,2890,2931,44938,5,0,8
2,25,403134198,3430,2943,10605,4,0,8
2,25,2896863377,26570,25545,242241,6,0,8
2,25,4140848057,2183,3470,4764,8,0,8
2,25,7.24377E+17,12,47,98,0,0,8
2,25,36192325,1463,2076,134360,6,0,8
2,25,3331615933,286,743,2426,0,1,8
2,25,2737015671,526,81,615303,0,0,8
2,25,7.24377E+17,12,47,99,0,0,8
2,25,7.24377E+17,12,47,100,0,0,8
2,25,96074096,2411,1616,9840,6,1,8
2,25,2584770457,773,1382,188249,3,0,8
2,25,38459937,9282,3225,67856,3,0,8
2,25,19648250,803,2,400829,6,0,8
2,25,174151902,3705,397,1350,0,0,8
2,25,39232867,2583,2834,201505,6,1,8
2,25,319491830,1161,1113,102153,0,0,8
2,25,1729987249,147,384,65201,6,0,8
2,25,2928036405,70,0,21441,0,0,8
2,25,47859478,1715,1344,231272,8,1,8
2,25,168326902,432,472,7101,8,1,8
2,25,7.10462E+17,994,1952,185,8,0,8
2,25,7.06989E+17,40,86,440,8,0,8
2,25,2990525540,1539,1394,1653,0,0,8
2,25,2414645220,786,363,2747,5,1,8
2,25,4738778707,34,85,6035,0,0,8
2,25,3280647540,114,43,6054,5,1,8
2,25,7.22662E+17,91,2158,1500,0,0,8
2,25,1403195856,1327,2549,2161,6,1,8
2,25,22519200,5117,5049,10129,5,0,8
2,25,216068678,370,252,292455,10,0,8
2,25,3267569120,3347,11,19366,8,0,8
2,25,26817992,381,1575,13129,6,0,8
2,25,112159686,288,765,1440,0,0,8
2,25,630379079,39786,26999,43613,8,1,8
2,25,1666310760,1328,961,14653,6,0,8
2,25,241983890,4150,93,210218,5,0,8
2,25,3130886176,2,42,11,0,0,8
2,25,268834069,1849,1994,422356,2,0,8
2,25,96648385,194,453,5514,0,0,8
2,25,268834069,1849,1994,422368,2,0,8
2,25,2752190396,162,947,1189,5,1,8
2,25,3035194479,259,720,254,8,0,8
2,25,22934300,1346,497,69494,4,1,8
2,25,389548615,9526,2544,558839,5,0,8
2,25,389548615,9525,2544,558840,5,0,8
2,25,630379079,39786,26999,43614,8,1,8
2,25,4644866358,109,113,3398,0,0,8
2,25,4644866358,109,113,3399,0,0,8
2,25,3023930552,319,130,48302,0,0,8
2,25,7.21391E+17,305,148,2584,0,0,8
2,25,1359096356,19,197,63348,5,1,8
2,25,3251667948,494,338,4681,0,0,8
2,25,3044028138,241,218,2636,0,1,8
2,25,3044028138,241,218,2637,0,1,8
2,25,7.10499E+17,24,12,1519,0,0,8
2,25,7.10574E+17,24,2,1496,0,0,8
2,25,7.10574E+17,24,2,1497,0,0,8
2,25,7.12318E+17,6,21,700,0,0,8
2,25,7.12318E+17,6,21,701,0,0,8
2,25,2828761150,5,79,732,0,0,8
2,25,577811727,51,4,66313,5,0,8
2,25,4859479033,239,75,132,0,0,8
2,25,3107927540,1203,1681,1046,8,0,8
2,25,16146778,1430,1974,60910,6,0,8
2,25,1006572192,11688,12862,567282,2,0,8
2,25,104481563,2800,1604,199933,4,1,8
2,25,492300217,1040,116,357029,8,1,8
2,25,3035652759,12189,13503,174897,8,0,8
2,25,348394252,10131,10837,261658,2,0,8
2,25,7.05216E+17,61,44,248,0,0,8
2,25,104481563,2800,1604,199934,4,1,8
2,25,68766990,391,224,39981,5,0,8
2,25,2963747091,5321,4623,5147,8,0,8
2,25,2963747091,5321,4623,5148,8,0,8
2,25,2963747091,5321,4623,5149,8,0,8
2,25,390331139,7205,6671,14048,6,0,8
2,25,390331139,7205,6671,14049,6,0,8
2,25,390331139,7205,6671,14050,6,0,8
2,25,4644866358,108,113,3401,0,0,8
2,25,630379079,39784,26999,43615,8,1,8
2,25,4902144081,71,54,2703,8,0,8
2,25,4902144081,71,54,2704,8,0,8
2,25,4902144081,71,54,2705,8,0,8
2,25,3251667948,494,338,4682,0,0,8
2,25,3251667948,494,338,4683,0,0,8
2,25,3253689391,160,248,3378,0,0,8
2,25,3253689391,160,248,3379,0,0,8
2,25,3253689391,160,248,3380,0,0,8
2,25,3010343851,1929,1741,4150,8,0,8
2,25,3010343851,1929,1741,4151,8,0,8
2,25,3010343851,1929,1741,4152,8,0,8
2,25,2937477492,337,950,4229,8,0,8
2,25,2937477492,337,950,4230,8,0,8
2,25,2937477492,337,950,4231,8,0,8
2,25,3044028138,241,218,2639,0,1,8
2,25,7.10574E+17,24,2,1498,0,0,8
2,25,7.12318E+17,6,21,702,0,0,8
2,25,3377609620,86,131,1235,0,0,8
2,25,1051614488,113,677,3151,0,1,8
2,25,172229775,481,36,1820,0,1,8
2,25,7.10499E+17,24,12,1521,0,0,8
2,25,7.10499E+17,24,12,1522,0,0,8
2,25,4874669786,68,61,2989,8,0,8
2,25,4874669786,68,61,2990,8,0,8
2,25,4874669786,68,61,2991,8,0,8
2,25,21297925,540,227,165444,3,0,8
2,25,7.13531E+17,1032,2032,4209,0,0,8
2,25,3256096962,80,46,1895,0,0,8
2,25,42754639,1527,1242,46384,8,0,8
2,25,182840025,3686,3499,175776,5,1,8
2,25,271494220,240,96,37384,2,1,8
2,25,1311880429,625,437,3644,0,0,8
2,25,3041054075,5147,5394,19318,5,0,8
2,25,2880631898,1784,1922,51623,0,0,8
2,25,96675328,11577,12612,46123,5,1,8
2,25,2908476672,2890,2931,44939,5,0,8
2,25,17509945,47501,875,22991,5,0,8
2,25,2925203096,239,736,2366,0,0,8
2,25,94860819,3514,1773,107914,0,0,8
2,25,47830270,1930,743,11422,5,1,8
2,25,78973718,859,232,1079,5,0,8
2,25,2925203096,239,736,2367,0,0,8
2,25,21013591,837,989,2847,5,1,8
2,25,1510492141,8039,293,2473,4,1,8
2,25,108562574,84,405,2563,7,0,8
2,25,29239453,712,1337,2650,5,0,8
2,25,94860819,3514,1773,107915,0,0,8
2,25,6529402,34030,206,6036232,4,0,8
2,25,7.23109E+17,65,169,620,0,0,8
2,25,4786177654,7632,7032,24282,8,0,8
2,25,1011847296,1176,88,234485,0,0,8
2,25,3033696333,14118,14524,333566,6,0,8
2,25,3034854837,12215,12930,289681,8,0,8
2,25,115041214,1486,200,6153,0,1,8
2,25,275942684,1736,53,671421,0,1,8
2,25,2494896473,1621,67,20246,1,1,8
2,25,4617881787,163,212,3919,0,1,8
2,25,1386701341,111,142,3662,0,0,8
2,25,4828229012,60,2,25,0,0,8
2,25,4708134504,225,507,3073,0,0,8
2,25,2279026260,286,1103,23661,0,0,8
2,25,194499826,360,99,722894,3,0,8
2,25,53017381,8465,397,5428,2,1,8
2,25,5835642,2814,3271,10506,8,1,8
2,25,36830261,33318,10109,93835,8,0,8
2,25,588338954,79432,81569,36897,7,1,8
2,25,28785744,635,162,2156,5,0,8
2,25,297847736,175,642,9259,5,0,8
2,25,1523337404,380,70,137777,0,0,8
2,25,1387521512,184,55,261114,5,0,8
2,25,1386823927,364,290,160997,0,0,8
2,25,115744814,573,161,210650,5,0,8
2,25,928934761,8419,7925,27419,8,0,8
2,25,3254731427,636,745,19475,0,1,8
2,25,3384117483,121,738,872,5,0,8
2,25,2212340778,1414,512,139599,5,0,8
2,25,504731972,1040,812,488835,7,1,8
2,25,14699241,72051,3977,245832,2,1,8
2,25,7.07902E+17,72,44,86,0,0,8
2,25,48578371,380,724,18171,0,1,8
2,25,52053647,4201,1151,1500223,10,1,8
2,25,3815995399,360,202,64045,8,0,8
2,25,239677981,200,451,16231,6,1,8
2,25,220834353,473,254,1735,6,1,8
2,25,76453175,65,35,105911,5,1,8
2,25,7.23611E+17,8,25,254,0,0,8
2,25,1522930428,296,73,161270,0,0,8
2,25,149448572,381,676,20969,8,1,8
2,25,4285183215,135,1250,17,8,0,8
2,25,349394162,600,799,788,0,0,8
2,25,29708264,100,208,1754,7,0,8
2,25,423763698,807,475,411,5,1,8
2,25,3011598397,11048,11524,94224,8,0,8
2,25,14779187,1833,1109,8762,5,0,8
2,25,468499741,2485,163,2187,6,0,8
2,25,247193590,87,94,593,0,0,8
2,25,468042256,35,6,13726,8,0,8
2,25,2464677823,193,77,12741,0,0,8
2,25,103101931,67622,42086,100330,5,0,8
2,25,355153586,249,423,6233,5,0,8
2,25,2241308316,12650,8566,114708,0,0,8
2,25,110349798,979,0,84106,0,0,8
2,25,2510048902,386,77,57535,0,0,8
2,25,34151974,210,409,4311,8,0,8
2,25,92994404,633,494,142273,7,1,8
2,25,1573242241,66,117,980,5,1,8
2,25,923271596,225,102,89487,6,0,8
2,25,95165465,7431,9,296668,5,0,8
2,25,3378658959,6,3,468,0,0,8
2,25,997538154,350,25,2036,5,0,8
2,25,2267964218,3616,99,43304,0,0,8
2,25,335144763,666,663,17694,5,0,8
2,25,570971223,9,3,3278,5,0,8
2,25,107346436,2764,1964,5047,2,0,8
2,25,218107471,456,310,6807,2,1,8
2,25,919531440,110,43,100588,6,0,8
2,25,298155343,1157,2002,6633,0,0,8
2,25,103576819,784,1876,774848,5,1,8
2,25,184859294,296,416,8803,5,1,8
2,25,2505371653,192,74,1026,0,0,8
2,25,769685208,5,118,2613,0,0,8
2,25,549706307,1911,632,177720,6,0,8
2,25,3585493334,177,486,101254,8,0,8
2,25,2696612677,82,122,701,5,0,8
2,25,2469038124,272,0,80390,8,1,8
2,25,4859196508,470,496,25594,0,0,8
2,25,3097122456,1168,725,66384,7,0,8
2,25,7.21386E+17,14,76,33,0,0,8
2,25,15220853,1100,739,162744,5,0,8
2,25,7.11976E+17,22,58,122,8,0,8
2,25,29484983,1355,519,26721,5,0,8
2,25,17047093,2651,557,26326,5,0,8
2,25,122492763,145,214,15320,6,0,8
2,25,306670382,223,688,2511,0,0,8
2,25,15132914,3277,2975,24500,1,0,8
2,25,4847876100,463,3011,1206,0,0,8
2,25,6529402,34031,206,6036305,4,0,8
2,25,17595705,934,1299,23142,6,0,8
2,25,4865193790,449,113,31924,5,0,8
2,25,2389748504,2036,4849,267773,0,0,8
2,25,24481831,78787,4871,535395,5,0,8
2,25,164064303,2926,627,74736,3,1,8
2,25,2200515272,2502,385,3948,5,0,8
2,25,156986938,2332,2236,73193,8,1,8
2,25,59126394,11847,671,6118,0,1,8
2,25,3322033363,1317,4899,3342,0,0,8
2,25,14210021,77481,451,75497,5,0,8
2,25,357602496,8320,982,11983,6,1,8
2,25,57372041,95,138,4214,3,1,8
2,25,21184596,1400,2407,10045,2,1,8
2,25,150305894,301,6,36257,0,0,8
2,25,2467247977,468,469,12932,5,0,8
2,25,7.23416E+17,10,36,920,0,0,8
2,25,15692852,192,224,8857,8,0,8
2,25,20511717,357,707,2010,5,0,8
